odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.23, 
odometry, 1.24827e+09, 0.074, 0.23, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.229, 
odometry, 1.24827e+09, 0.074, 0.227, 
odometry, 1.24827e+09, 0.074, 0.224, 
odometry, 1.24827e+09, 0.074, 0.224, 
odometry, 1.24827e+09, 0.074, 0.22, 
odometry, 1.24827e+09, 0.074, 0.216, 
odometry, 1.24827e+09, 0.073, 0.214, 
odometry, 1.24827e+09, 0.073, 0.214, 
odometry, 1.24827e+09, 0.073, 0.212, 
odometry, 1.24827e+09, 0.073, 0.211, 
odometry, 1.24827e+09, 0.073, 0.211, 
odometry, 1.24827e+09, 0.073, 0.209, 
odometry, 1.24827e+09, 0.073, 0.209, 
odometry, 1.24827e+09, 0.073, 0.207, 
odometry, 1.24827e+09, 0.073, 0.207, 
odometry, 1.24827e+09, 0.073, 0.207, 
odometry, 1.24827e+09, 0.073, 0.207, 
odometry, 1.24827e+09, 0.073, 0.207, 
odometry, 1.24827e+09, 0.073, 0.205, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0.067, 0, 
measurement, 1.24827e+09, 16, 2.148, 0.025, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
measurement, 1.24827e+09, 2, 3.387, 0.006, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
measurement, 1.24827e+09, 2, 3.309, -0.015, 
measurement, 1.24827e+09, 16, 2.033, 0.024, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
measurement, 1.24827e+09, 2, 3.272, -0.023, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
odometry, 1.24827e+09, 0.067, 0, 
